Ultraman: Rising (Soundtrack from the Netflix Film)	Scot Stafford	https://lastfm.freetls.fastly.net/i/u/300x300/56e6892c36a71814648391283748afa1.jpg	46.0	1127.0	1717707600000.0	"[""soundtrack"",""ultraman"",""2024"",""netflix"",""ultraman rising""]"
Top Gun: Maverick (Music From The Motion Picture)	Harold Faltermeyer, Lady Gaga, Hans Zimmer & Lorne Balfe	https://lastfm.freetls.fastly.net/i/u/300x300/9d34690650e36e6d4d48f5449ba74f6c.jpg		744.0		"[""soundtrack""]"
Lost: The Last Episodes	Michael Giacchino	https://lastfm.freetls.fastly.net/i/u/300x300/1d7ad4ed598d43698645b9eeb64e31ec.jpg	44.0	868.0	1286740800000.0	"[""soundtrack"",""instrumental"",""composer"",""melancholy"",""beautiful"",""score"",""the breath of the universe"",""sad"",""lost"",""classical"",""ambient"",""american"",""tv"",""contemporary classical"",""neoclassical"",""puppy""]"
Sonic The Hedgehog 3 & Knuckles	SEGA Sound Team	https://lastfm.freetls.fastly.net/i/u/300x300/2cb13812bf84a2ebe256d7394e136d55.jpg	65.0	211.0	782427600000.0	"[""soundtrack"",""video game music"",""sonic""]"
Dead Space	EA Games Soundtrack	https://lastfm.freetls.fastly.net/i/u/300x300/538c30aec2fa4207c2780298b8b40e25.jpg	17.0	4831.0	1226350800000.0	"[""video game music"",""soundtrack"",""movie music great action cues"",""monsters in movie music"",""game soundtrack"",""outstanding"",""game music"",""horror movie themes"",""horror music"",""ambient"",""spannung"",""stimmung"",""composer"",""instrumental"",""orchestral"",""dark ambient""]"
Collateral Beauty (Original Motion Picture Soundtrack)	Theodore Shapiro	https://lastfm.freetls.fastly.net/i/u/300x300/fdeb2c5e88dfa2d7a9a93178792b38f4.jpg		3059.0		"[""soundtrack"",""film music""]"
Forrest Gump	The Mamas & the Papas	https://lastfm.freetls.fastly.net/i/u/300x300/3ad3b99b64d245a49b47fe8bed1f7917.jpg		5735.0		"[""easy listening"",""soundtrack"",""adult contemporary""]"
Sherlock: Original Television Soundtrack Music From Series Two	David Arnold & Michael Price	https://lastfm.freetls.fastly.net/i/u/300x300/48fa2e4abcd042aabeb35f69a3c2f664.jpg	19.0	508.0	1330286400000.0	"[""soundtrack"",""british"",""instrumental"",""classical"",""sherlock"",""ost"",""genious"",""uk"",""composers"",""orchestral""]"
Disobedience (Original Motion Picture Soundtrack)	Matthew Herbert	https://lastfm.freetls.fastly.net/i/u/300x300/4f9f316d1819f37b4fecbb66a33c8fd9.jpg	21.0	1206.0	1524690000000.0	"[""ambient"",""soundtrack"",""classical"",""original"",""film"",""drama"",""dramatic"",""electronic"",""experimental"",""motion picture"",""score"",""movie"",""jazz"",""minimal"",""electronica"",""house""]"
Anastasia	Liz Callaway	https://lastfm.freetls.fastly.net/i/u/300x300/60e2687947c04bcaa0dc92b8942b0f80.jpg		3332.0		"[""musical"",""soundtrack"",""female vocalists"",""disney"",""american"",""broadway""]"
McVicar	Roger Daltrey	https://lastfm.freetls.fastly.net/i/u/300x300/2a7e10851790005b7335a9e83555dd86.jpg	10.0	5830.0		"[""classic rock"",""rock"",""soundtrack"",""1980"",""80s"",""eclectonia"",""roger daltrey"",""love"",""ost"",""70s"",""heavenly 101"",""colourful song titles"",""british"",""albums that have successfully taken over my life"",""polydor records"",""album i own""]"
Almost Famous	David Bowie	https://lastfm.freetls.fastly.net/i/u/300x300/c7858166a806b5c05abddca200daf167.jpg		8310.0		"[""soundtrack""]"
GROUNDHOG DAY: Music From The Original   Motion Picture Soundtrack	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/2ffa389756186424e51b16cd1023f5b2.jpg		14062.0		"[""cool"",""soundtrack""]"
Hana-Bi	久石譲	https://lastfm.freetls.fastly.net/i/u/300x300/f96e25b6232fe07f5ef04b9860b75bd6.jpg	11.0	3381.0	883602000000.0	"[""instrumental"",""japanese"",""movie"",""soundtrack"",""classical"",""instrumentease"",""contemporary classical"",""nostalgic"",""chillout"",""post-impressionism"",""world"",""anime"",""impressionism"",""takeshi kitano"",""orchestra"",""composer""]"
Wanted (OST)	Danny Elfman	https://lastfm.freetls.fastly.net/i/u/300x300/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg		1350.0		"[""soundtrack""]"
Pokemon Mystery Dungeon OST	Arata Iiyoshi	https://lastfm.freetls.fastly.net/i/u/300x300/e10b4108c0cb41ffb5b0b15c85cf92e6.jpg		335.0		"[""soundtrack"",""video game music"",""ost""]"
Nightmare Revisited	RJD2	https://lastfm.freetls.fastly.net/i/u/300x300/f52f51f97e096356e47ea4956528208e.jpg		10124.0		"[""hip-hop"",""electronic"",""trip-hop"",""electronica"",""turntablism"",""instrumental hip-hop"",""hip hop"",""chillout"",""downtempo"",""instrumental"",""drjazzmrfunkmusic"",""mad men""]"
Nightmare Revisited	The Album Leaf	https://lastfm.freetls.fastly.net/i/u/300x300/1f626a40908301fe332ee868a7f104db.jpg		9589.0		"[""post-rock"",""ambient"",""instrumental"",""electronic"",""indie"",""chillout"",""digitalis"",""post rock""]"
Blade Runner Trilogy (25th Anniversary Edition)	Vangelis	https://lastfm.freetls.fastly.net/i/u/300x300/207352097146489ea774060f19654766.jpg		193.0		"[""electronic"",""new age"",""soundtrack"",""ambient"",""instrumental"",""vangelis"",""greek"",""blade runner""]"
Weightless	Laserkraft 3D	https://lastfm.freetls.fastly.net/i/u/300x300/aa66eae8a32e4032a3f9ac09c1ef2bd8.jpg	6.0	3914.0	1311192000000.0	"[""berlin"",""canadian"",""folk"",""punk"",""soul"",""acoustic"",""indie"",""funk"",""reggae"",""hip hop"",""electronic"",""techno"",""german"",""minimal"",""electro"",""deutsch""]"
Songs from Dawson's Creek (TELEVISION SOUNDTRACK)	Soundtrack	https://lastfm.freetls.fastly.net/i/u/300x300/7d2eec261e6a4ea1bb6d0a9706f014ac.jpg		16606.0		"[""soundtrack"",""indie"",""singer-songwriter""]"
The Great Race	Henry Mancini	https://lastfm.freetls.fastly.net/i/u/300x300/3aadfd4a886e4872c84860764dd46b3f.jpg	11.0	4824.0	-157766400000.0	"[""polka"",""soundtrack"",""jazz"",""easy listening"",""instrumental"",""soundtrack scores"",""volksmusik"",""oldies"",""freepurp1e"",""audiovisuell"",""oldies::pingponger"",""h-mancini"",""juma"",""playlist"",""wiener walzer"",""lounge""]"
Jazz Loves Disney	Melody Gardot	https://lastfm.freetls.fastly.net/i/u/300x300/a77c67fd051dd9379f2d21626df24af8.jpg		4909.0		"[""jazz"",""female vocalists"",""vocal jazz"",""blues"",""chillout""]"
Sleeper Street	Mega Drive	https://lastfm.freetls.fastly.net/i/u/300x300/c8415414b12a2892ed20e0c9b6be5e93.jpg	9.0	1100.0	1507842000000.0	"[""synthwave"",""electronic"",""soundtrack"",""mega drive"",""cyberpunk"",""electro"",""retro electro"",""darksynth"",""retrowave"",""american"",""new retro wave"",""outrun""]"
The Karate Kid	James Horner	https://lastfm.freetls.fastly.net/i/u/300x300/87aeb3aa3c574d93a3a250789f2e35b0.jpg	18.0	618.0		"[""soundtrack"",""instrumental"",""film score"",""classical"",""composers"",""score"",""percussion"",""the karate kid"",""composer"",""american"",""contemporary classical"",""ost""]"
The Legend of Zelda V2	Bit Brigade	https://lastfm.freetls.fastly.net/i/u/300x300/9e2c92fd0f0adc9e7d57b726d4bddc57.jpg	24.0	850.0	1500843600000.0	"[""instrumental"",""soundtrack"",""video game music"",""instrumental rock"",""nintendocore"",""post rock"",""rock"",""magfest"",""elektro-bitpop dubstep"",""elektro-bitpop-chiptune-dubstep"",""elektro-bitppp-chiptune"",""elektro-bitpop-chiptune"",""maglabs""]"
The Salton Sea	Thomas Newman	https://lastfm.freetls.fastly.net/i/u/300x300/0a61c10258634ec8ce7236a06a34810a.jpg	23.0	1361.0	1020110400000.0	"[""soundtrack"",""instrumental"",""ambient"",""classical"",""film score"",""soundtracki"",""ost"",""chillout"",""score"",""saeta"",""salton sea"",""composer"",""american"",""jazz"",""cool jazz"",""thomas newman""]"
Hairspray OST	Hairspray	https://lastfm.freetls.fastly.net/i/u/300x300/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg		2203.0		"[""soundtrack""]"
Twister	Mark Mancina	https://lastfm.freetls.fastly.net/i/u/300x300/3dd545e8477642ea9f6390104013c74f.jpg	22.0	730.0	1484600400000.0	"[""soundtrack"",""instrumental"",""speed"",""film score"",""score"",""ending"",""composer"",""anime"",""ost"",""strings"",""american"",""emotional"",""movie ost"",""ambiental"",""movie score composers"",""composers""]"
We Love Disney	Fall Out Boy	https://lastfm.freetls.fastly.net/i/u/300x300/a540bc974c0ea9b9d6c7f90f5e338fc0.jpg		4270.0		"[""pop punk"",""rock"",""alternative"",""emo"",""fall out boy"",""punk"",""punk rock"",""pop rock"",""alternative rock"",""pop""]"
Soundtracks	Tony Banks	https://lastfm.freetls.fastly.net/i/u/300x300/dd87aea164ca40fa9759497404199cc1.jpg	12.0	2838.0	510008400000.0	"[""soundtrack"",""progressive rock"",""1986"",""rock"",""instrumental"",""classical"",""progressive"",""genesis"",""british"",""keyboard virtuoso"",""art rock"",""genesis related""]"
Halloween III: Season Of The Witch	John Carpenter & Alan Howarth	https://lastfm.freetls.fastly.net/i/u/300x300/2c0171e8a11fe2d0086bd90d253714f8.jpg	12.0	653.0	378691200000.0	"[""soundtrack"",""horror soundtrack"",""halloween"",""spooky"",""horror"",""scary"",""eerie"",""voyageurs"",""synth"",""chill"",""john carpenter"",""classic horror"",""80s"",""atmospheric"",""1983"",""haunt""]"
Transformers: Dark Of The Moon Soundtrack	Paramore	https://lastfm.freetls.fastly.net/i/u/300x300/0749d2cc2053415a867f8f3d6e22aa7c.jpg		2325.0		"[""soundtrack"",""transformers"",""film"",""movie"",""2011""]"
Papa Can You Hear Me? (Glee Cast Version)	Glee Cast	https://lastfm.freetls.fastly.net/i/u/300x300/04cd98ca6e4940f3a1ce9184b89057fb.jpg		5167.0	1286222400000.0	"[""musical"",""soundtrack"",""lea michele"",""cover"",""glee"",""pop"",""10s"",""covers"",""glee cast"",""american"",""female vocalists"",""broadway"",""showtunes"",""male vocalists""]"
Lock, Stock & Two Smoking Barrels	The Stone Roses	https://lastfm.freetls.fastly.net/i/u/300x300/903544d569a5487fadcb79a3e6c6d998.jpg		5770.0		"[""soundtrack""]"
Chernobyl	Hildur Guðnadóttir	https://lastfm.freetls.fastly.net/i/u/300x300/36615a47020721c175a29ef0f47034de.jpg	13.0	971.0		"[""soundtrack"",""ambient"",""numbers"",""time"",""female vocalist"",""dark ambient"",""experimental"",""icelandic"",""brain-altering lobotomy sexual fantasy"",""death"",""instrumental"",""cello"",""ambient-mysterious"",""ambient-suspenseful"",""ambient-nightmare"",""halloween""]"
Ant-Man	Christophe Beck	https://lastfm.freetls.fastly.net/i/u/300x300/433d469f334ee5e4f51856af5deb10be.jpg		356.0		"[""instrumental"",""soundtrack"",""epic"",""score""]"
What Have You Done Today Mervyn Day?	Saint Etienne	https://lastfm.freetls.fastly.net/i/u/300x300/a996196217c14cc9cc623caa64bc2fad.jpg	18.0	897.0	1164574800000.0	"[""indie pop"",""electronic"",""soundtrack"",""pop"",""female vocalists"",""british"",""chillout"",""indie"",""instrumental"",""alternative"",""alernative dance"",""synthpop"",""2006"",""dance"",""electronica"",""britpop""]"
100.000 Dollari per Ringo - $ 100,000 for Ringo (Original Motion Picture Soundtrack)	Bruno Nicolai	https://lastfm.freetls.fastly.net/i/u/300x300/3a989dff5b126333de2b243c8709158a.jpg	30.0	3982.0	1327176000000.0	"[""soundtrack"",""ost"",""original soundtrack"",""cso"",""italian"",""colonna sonora originale"",""composer"",""lounge"",""spaghetti western"",""easy listening"",""film music"",""jazz"",""instrumental"",""contemporary classical""]"
Haider (Original Motion Picture Soundtrack)	Vishal Bhardwaj	https://lastfm.freetls.fastly.net/i/u/300x300/211375c5a35b497cc9e94208c8bb341d.jpg	9.0	1385.0	1410638400000.0	"[""soundtrack"",""epic"",""bollywood"",""hindi"",""indian"",""india"",""film"",""desi"",""bollybolly"",""filmi"",""sunidhi chauhan"",""desi filmi""]"
Thumbsucker Original Soundtrack	Tim DeLaughter	https://lastfm.freetls.fastly.net/i/u/300x300/e33cb44c37b84c46b9b0c8236d66ce8a.jpg		5220.0		"[""alternative"",""soundtrack"",""emotional"",""film soundtrack""]"
Time to Come	MythFox	https://lastfm.freetls.fastly.net/i/u/300x300/0847142f527043b6c333c080b7123627.jpg		3527.0		"[""soundtrack"",""instrumental"",""epic"",""orchestral"",""epic music"",""banda sonora"",""orchestra""]"
Lamb (Original Motion Picture Soundtrack)	Tóti Guðnason	https://lastfm.freetls.fastly.net/i/u/300x300/00de134500cf4921676bc8b00c135474.jpg	12.0	2423.0	1634245200000.0	"[""soundtrack"",""ost"",""score"",""original motion picture soundtrack"",""dark ambient"",""iceland""]"
Les Misérables (Highlights From the Motion Picture Soundtrack)	Amanda Seyfried, Eddie Redmayne & Samantha Barks	https://lastfm.freetls.fastly.net/i/u/300x300/09da35a3171081a562dd0d77bd956112.jpg		4550.0		"[""soundtrack"",""les misérables"",""les miserables"",""musical"",""female vocalists""]"
Carrie	Pino Donaggio	https://lastfm.freetls.fastly.net/i/u/300x300/ee286d0287f03c8466e9b578e9e0a333.jpg	13.0	1825.0	189302400000.0	"[""soundtrack"",""horror soundtrack"",""instrumental"",""horror"",""1976"",""italian"",""pino donaggio"",""carrie"",""movie soundtrack"",""western spy"",""eerie"",""70s"",""composer"",""classical"",""scary"",""dark""]"
Sounds From The Lighthouse	Garry Schyman	https://lastfm.freetls.fastly.net/i/u/300x300/e3c2ed5919454ba1cb1197822d2c05bc.jpg		959.0		"[""soundtrack""]"
Wonder Boys - Music From The Motion Picture	Wonder Boys (Motion Picture Soundtrack)	https://lastfm.freetls.fastly.net/i/u/300x300/019a6a0dbec34df6aa72bc30282d2b3a.jpg		19730.0		"[""soundtrack""]"
Dishonored 2 (Deluxe Original Game Soundtrack)	Verschiedene Interpreten	https://lastfm.freetls.fastly.net/i/u/300x300/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg		1695.0		"[""soundtrack"",""game soundtrack""]"
Prometheus	Harry Gregson-Williams	https://lastfm.freetls.fastly.net/i/u/300x300/23bba109f4be43a9846642f086e45bf3.jpg		3969.0		"[""soundtrack"",""instrumental"",""epic"",""score"",""2012""]"
Good Will Hunting	Danny Elfman	https://lastfm.freetls.fastly.net/i/u/300x300/fc8b1af58b2bb7bd5ce86d4abac3773c.jpg	16.0	2957.0	875649600000.0	"[""singer-songwriter"",""indie"",""soundtrack"",""melancholy"",""good will hunting"",""instrumental"",""elliott smith"",""sad"",""spiderman"",""danny elfman"",""spider-man"",""film score"",""acoustic"",""classical"",""composer"",""mellow""]"
劇場版魔法少女まどかマギカ ORIGINAL SOUNDTRACK	梶浦由記	https://lastfm.freetls.fastly.net/i/u/300x300/4210a681a9db44c38b137528332ea0bf.jpg		184.0		"[""soundtrack""]"
Downton Abbey	The City of Prague Philharmonic Orchestra	https://lastfm.freetls.fastly.net/i/u/300x300/abcb33dd20bb4f4dcf4d4ff6a4877123.jpg		4828.0		"[""soundtrack"",""tv soundtrack""]"
Thelma & Louise	Hans Zimmer	https://lastfm.freetls.fastly.net/i/u/300x300/df065e9405a64c2bcc59343dfc07c658.jpg	17.0	2407.0		"[""soundtrack"",""instrumental"",""classical"",""composer"",""score"",""epic"",""soundtracks"",""hans zimmer"",""ost"",""german"",""relax"",""film score"",""opening"",""thelma and louise"",""orchestral"",""contemporary classical""]"
Disney Classics	Roger Miller	https://lastfm.freetls.fastly.net/i/u/300x300/4aba489f49ed3faf9b4e9a930393b5ce.jpg		5537.0		"[""country"",""folk"",""classic country"",""oldies"",""singer-songwriter"",""60s"",""roger miller""]"
Horton Hears A Who !	John Powell	https://lastfm.freetls.fastly.net/i/u/300x300/7c01533f9ea921c7649da13c06cd3e15.jpg		12565.0		"[""soundtrack"",""instrumental"",""composer"",""classical"",""score"",""british""]"
The Addams Family	Marc Shaiman	https://lastfm.freetls.fastly.net/i/u/300x300/f2f1787c7dcea0a1888b5bcfbce3757e.jpg	13.0	1207.0	691711200000.0	"[""soundtrack"",""score"",""the addams family"",""favourite albums"",""instrumental"",""foggy indagation"",""oxytocin"",""dopamine"",""composer"",""powerful"",""classical"",""film score"",""simon birch"",""composers"",""musical"",""american""]"
Hero - Music from the Original Soundtrack	Tan Dun, Itzhak Perlman, Kodo	https://lastfm.freetls.fastly.net/i/u/300x300/db143d211706499b8674079841176f5d.jpg	16.0	11072.0	1053806400000.0	"[""soundtrack"",""chinese"",""instrumental"",""classical"",""instumental"",""freimauris soundtracks"",""film score"",""ostfavdejf15"",""5 star"",""water"",""world"",""i perl"",""tan dun"",""beirut"",""wood and string"",""dagda""]"
Grease 2	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/9e85cee998c04deba153bdc8f7696ccf.jpg	12.0	8051.0	378680400000.0	"[""musical"",""soundtrack"",""musicals"",""lastfm radio"",""soundtracks"",""grease"",""pop"",""soul"",""wtf"",""dance"",""female vocalists"",""easy listening"",""rhythm and blues"",""i need a leather jacket"",""60s"",""oldies""]"
Oh No You Didn't (Mercenaries 2 Anthem)	EA Games Soundtrack	https://lastfm.freetls.fastly.net/i/u/300x300/4ef7e695fbc34813c824e4991a7c02d4.jpg		6203.0	1222113600000.0	"[""funny"",""spoken word"",""soundtrack"",""comedy"",""video game music"",""soundtracks"",""yes"",""video game soundtrack"",""video game"",""video games"",""videogame soundtrack"",""ea games"",""whatever genre it needs to be"",""all""]"
FINAL FANTASY XIII Original Soundtrack [Disc 3]	浜渦正志	https://lastfm.freetls.fastly.net/i/u/300x300/5c73af505e4c42d69955f1944c6fe034.jpg		530.0		"[""japanese"",""instrumental"",""soundtrack"",""game"",""ost"",""final fantasy"",""asian music"",""asian pop""]"
Vampires	John Carpenter	https://lastfm.freetls.fastly.net/i/u/300x300/2e46b4e50a96c1e8f6c4235b4afceb94.jpg	16.0	2817.0	883612800000.0	"[""soundtrack"",""score"",""1990s"",""1998"",""electronic"",""instrumental"",""horror movie"",""john carpenter"",""film score"",""horror film"",""composer"",""vampires"",""blues rock"",""film music composer"",""horror"",""ost""]"
Only The Good Die Young (Glee Cast Version)	Glee Cast	https://lastfm.freetls.fastly.net/i/u/300x300/124d6b599faa4b6bbe0687aa5785714d.jpg		5364.0	1285012800000.0	"[""soundtrack"",""musical"",""cover"",""glee"",""male vocalists"",""10s"",""glee cast"",""pop"",""guitar"",""covers"",""american"",""dance"",""female vocalists""]"
Holes	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/fae4c5fa790ce7dd5ccc82ae292f1be3.jpg		4039.0		[]
"""Batman Forever"" Soundtrack"	Seal	https://lastfm.freetls.fastly.net/i/u/300x300/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg		6259.0		"[""soundtrack""]"
Vanity Fair	Mychael Danna	https://lastfm.freetls.fastly.net/i/u/300x300/9a10a83349085befd1683815a1ec4d5f.jpg	25.0	1020.0	1072904400000.0	"[""soundtrack"",""spokojne"",""slodkie"",""melodyjne"",""all"",""folk"",""hindi"",""zywe"",""indian"",""traditional"",""bollywood"",""desi"",""ethnic"",""composer"",""film music"",""world""]"
Toy Story 3	Gipsy Kings	https://lastfm.freetls.fastly.net/i/u/300x300/5fe8e38cc4c647499cd8b36886e1616b.jpg		6092.0		"[""soundtrack"",""disney""]"
Unleashed Soundtrack	Massive Attack	https://lastfm.freetls.fastly.net/i/u/300x300/5b59694df3b0d1231ee1ff6cf9e709e2.jpg		2061.0		"[""trip-hop"",""electronic"",""chillout"",""downtempo"",""electronica"",""trip hop"",""british""]"
Hackers 2	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/2d95f4d10b40aab668d73dedf6e84d3e.jpg		3102.0		"[""totec radio""]"
機動戦士ガンダム00 ORIGINAL SOUNDTRACK 02	川井憲次	https://lastfm.freetls.fastly.net/i/u/300x300/010c1f57a841f0a42d5cfef69e6d12a2.jpg	36.0	484.0	1206478800000.0	"[""soundtrack"",""japanese"",""anime"",""instrumental"",""anime soundtrack"",""gundam"",""ambient"",""lockoooooooonnnn"",""atul-epics"",""my dear love"",""j-rock"",""ost"",""composer"",""rock"",""jrock"",""ghost in the shell""]"
ANTI FUTURE	Erang	https://lastfm.freetls.fastly.net/i/u/300x300/046d0bb67a8b0833819350a4f7802ddd.jpg	14.0	998.0	1475701200000.0	"[""80s"",""electronic"",""soundtrack"",""synth"",""dungeon synth"",""synthwave"",""atmospheric"",""ambient"",""dark ambient"",""french"",""instrumental"",""fantasy"",""atmospheric black metal"",""medieval ambient"",""fantasy ambient""]"
Labyrinth: From The Original Soundtrack Of The Jim Henson Film	David Bowie	https://lastfm.freetls.fastly.net/i/u/300x300/0492463506af4eb1ced21f56bb7718ca.jpg		2116.0		"[""rock"",""glam rock"",""classic rock"",""80s"",""art rock"",""70s"",""alternative"",""british"",""soundtrack"",""cover"",""david bowie"",""pop rock"",""pop"",""90s"",""60s"",""instrumental""]"
The Twilight Saga: Breaking Dawn - Part 2	Ellie Goulding	https://lastfm.freetls.fastly.net/i/u/300x300/5f8d3884808d4c4da656f6cda03df125.jpg		3090.0		"[""soundtrack"",""2012""]"
Per Qualche Dollaro In Piu	Ennio Morricone	https://lastfm.freetls.fastly.net/i/u/300x300/37763584d6cc4a60a850f428e3d498f6.jpg	2.0	674.0	-94694400000.0	"[""soundtrack"",""spaghetti western"",""western"",""instrumental"",""morricone"",""diverse and unique user selected music"",""italian"",""classical"",""composer"",""um pistoleiro chamado papaco"",""guitar"",""ytpbr"",""love"",""ennio morricone"",""westerns"",""rock""]"
The Comfort of Strangers	Angelo Badalamenti	https://lastfm.freetls.fastly.net/i/u/300x300/022b87c2317fff00ee161f2704dfd00c.jpg	10.0	4830.0	631152000000.0	"[""soundtrack"",""ambient"",""vinyl wantlist"",""instrumental"",""late night"",""melancholy"",""jazz"",""cinematic"",""dramatic"",""chillout"",""in dreams"",""turkish progressive"",""composer"",""american"",""dark ambient"",""twin peaks""]"
Family Guy Live In Vegas	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/5eeb3d4ccfdf4cc7984a7891fc459269.jpg	15.0	6462.0	1104526800000.0	"[""soundtrack"",""jazz"",""x"",""orchestral"",""comedy"",""post-revolutionary pop song"",""symphonic"",""2006"",""comedy jazz"",""twee"",""k-pop"",""korean"",""indie pop"",""boogieman981"",""russell98"",""singer-songwriter""]"
Terminator 3: Rise Of The Machines	Marco Beltrami	https://lastfm.freetls.fastly.net/i/u/300x300/7bfcdeb50d944e099f3aced806deb646.jpg	21.0	1252.0	1056398400000.0	"[""soundtrack"",""ost"",""score"",""2003"",""puppy"",""composer"",""terminator"",""my special movies soundtrack"",""original motion picture soundtrack"",""synth"",""dramatic"",""instrumental"",""melancholy"",""dark"",""movie score composers"",""classical""]"
The Nightmare Before Christmas	Fiona Apple	https://lastfm.freetls.fastly.net/i/u/300x300/7b173d30fa7a408e90cff40661008a55.jpg		4152.0		"[""soundtrack""]"
The New Starlight Express	Original London Cast	https://lastfm.freetls.fastly.net/i/u/300x300/999242984be3491bbfcd041e99d7a7c6.jpg	24.0	2720.0	1711486800000.0	"[""broadway"",""musicals""]"
Forrest Gump	Scott McKenzie	https://lastfm.freetls.fastly.net/i/u/300x300/2758ff626d76451c87b850370640277a.jpg		4449.0		"[""soundtrack"",""easy listening"",""film music"",""soft-rock"",""compilation""]"
モブサイコ100 Original Soundtrack	川井憲次	https://lastfm.freetls.fastly.net/i/u/300x300/c0ae823e24be2bfe9c16c7651e760a59.jpg	68.0	169.0	1479848400000.0	"[""soundtrack"",""japanese"",""anime"",""j-pop"",""ambient"",""jpop"",""ost"",""asian"",""instrumental"",""composer"",""ghost in the shell"",""j-rock"",""japan"",""anime soundtrack"",""rock"",""japanese rock""]"
Fallout 1	Mark Morgan	https://lastfm.freetls.fastly.net/i/u/300x300/77b36f8db8f84470a4ea1324ccf61725.jpg		704.0		"[""ambient"",""soundtrack"",""dark ambient"",""industrial"",""fallout"",""game soundtrack"",""video game music""]"
Star Wars: The Force Unleashed	Mark Griskey	https://lastfm.freetls.fastly.net/i/u/300x300/420ab6bb623a41c48d96dc7c72eaa5e1.jpg	11.0	915.0		"[""soundtrack"",""video game music"",""the force uleashed"",""star wars"",""composer"",""game music"",""game soundtracks"",""mandalorian"",""classical"",""fantasy"",""score"",""video game ost"",""game"",""star wars: republic commando"",""all"",""game soundtrack""]"
Monsters Inc Original Soundtrack (English Version)	Randy Newman	https://lastfm.freetls.fastly.net/i/u/300x300/101fb1fbf11f43c9a85faa3315b5e152.jpg		4256.0		"[""singer-songwriter"",""piano"",""soundtrack"",""pop"",""rock"",""disney"",""american"",""toy story"",""blues"",""randy newman""]"
Guardians of the Galaxy	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/60360d30b4e1eed0df259fb188d86380.jpg		571.0		"[""soundtrack""]"
Goblin Hell: The Very Best of Goblin, Vol. 2	Goblin	https://lastfm.freetls.fastly.net/i/u/300x300/2fe61491f2622e4bd431aa2c17d0455a.jpg	18.0	5695.0	1374436800000.0	"[""soundtrack""]"
Hellsing Original Soundtrack: 糾襲 Raid	石井妥師	https://lastfm.freetls.fastly.net/i/u/300x300/bf723f5df99e4b68a84acf6593a8a8ed.jpg	20.0	636.0	1006376400000.0	"[""rock"",""instrumental"",""soundtrack"",""anime"",""favourite albums"",""anime soundtrack"",""garage"",""piano"",""hellsing"",""funeral march"",""japanese"",""albumes favoritos"",""lo tengo"",""no vocals"",""hard rock"",""jazz""]"
Dream On (Glee Cast Version featuring Neil Patrick Harris)	Glee Cast	https://lastfm.freetls.fastly.net/i/u/300x300/a8f784fae1744bc3b2c81b695e746da5.jpg		3286.0	1274126400000.0	"[""glee"",""cover"",""rock"",""soundtrack"",""musical"",""covers"",""compulsive repeat listenings"",""neil patrick harris"",""10s"",""glee cast"",""pop"",""jazzyfuna-k"",""crazy hot singer"",""aerosmith"",""american"",""female vocalists""]"
天空の城ラピュタ サウンドトラック	久石譲	https://lastfm.freetls.fastly.net/i/u/300x300/1b795da2c6294b72bdcfee0b80ccc32f.jpg	14.0	949.0	725846400000.0	"[""soundtrack"",""japanese"",""instrumental"",""piano"",""classical"",""anime"",""j-pop"",""jpop"",""composer"",""asian music"",""contemporary classical"",""japan"",""orchestral""]"
Escape From L.A.	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/4a25d9da02554154ad6ee95ba249bc23.jpg		6674.0		"[""essential albums""]"
Walk Through the Fire	Klergy	https://lastfm.freetls.fastly.net/i/u/300x300/a94cbe829b5f9b4391072087f6f8a576.jpg		2972.0		"[""indie"",""alternative"",""female vocalists"",""soundtrack"",""riverdale"",""indie pop"",""pop"",""female vocal"",""american"",""under 100 listeners""]"
Dawn Of The Planet Of The Apes	Michael Giacchino	https://lastfm.freetls.fastly.net/i/u/300x300/964af8f177674765c73d1434113df692.jpg	19.0	507.0	1404417600000.0	"[""soundtrack"",""instrumental"",""stunning"",""composer"",""score"",""incredibly perfect"",""pure melodies of perfection"",""beautiful"",""epic"",""pure beauty"",""classical"",""lost"",""american"",""film score"",""orchestral"",""composers""]"
Star Wars: Shadows of the Empire	Joel McNeely	https://lastfm.freetls.fastly.net/i/u/300x300/dbddc73039ff21d7a5de459f9b391d83.jpg	10.0	1507.0	830203200000.0	"[""star wars"",""soundtrack"",""1996"",""composer"",""choir"",""score"",""epic"",""orchestral"",""epic choir"",""orchestral epic"",""mandalorian"",""composers"",""movie score composers"",""instrumental"",""american"",""liszaj radio""]"
Phineas And Ferb	Disney Characters	https://lastfm.freetls.fastly.net/i/u/300x300/625de34029f44070a51acd0ddc2de58d.jpg		2836.0		"[""disney"",""soundtrack"",""old school disney"",""need to rate""]"
