@RELATION soundtracks

@ATTRIBUTE Title STRING
@ATTRIBUTE Author STRING
@ATTRIBUTE Length NUMERIC
@ATTRIBUTE Listeners NUMERIC
@ATTRIBUTE Released NUMERIC
@ATTRIBUTE Cover STRING
@ATTRIBUTE Genre {pop, hip-hop, rock, rhythm-blues, soul, country, funk, folk, jazz, disco, instrumental, ai, blues, electronic, ambient, punk, opera, alternative, anime, soundtrack}
@ATTRIBUTE Single {0, 1}
@ATTRIBUTE Album {0, 1}
@ATTRIBUTE EP {0, 1}

@DATA
'Zola (Original Motion Picture Soundtrack)','Mica Levi',0.5198118904080746,0.0029474384564204923,0.5714285714286689,../files/images/3afb99dcdb48489de8eba5a5f685b06e.jpg,soundtrack,0,1,0
'Shrek (Music from the Original Motion Picture)','Smash Mouth',0.39144386796297204,0.017490204775633917,0.5714285714286689,../files/images/9eb32d30a02829be2bc3595baa854105.jpg,soundtrack,0,1,0
'twilight [soundtrack]',Muse,0.39144386796297204,0.008441635248022474,0.5714285714286689,../files/images/4ff762ae5f55471c93d4c7c7d3867bad.jpg,soundtrack,0,1,0
'Burlesque (Original Motion Picture Soundtrack)',Cher,0.39144386796297204,0.005337473201744659,0.5714285714286689,../files/images/9ef4eaedbae04430bfc78e23c5d3ee2b.jpg,soundtrack,0,1,0
'The Frog Prince',Enya,0.37046037472640414,0.005621349892806979,0.5714285714286689,../files/images/50b734d343ac938f43c42d73b98562d2.jpg,ambient,0,1,0
'The Constant Gardener','Alberto Iglesias',0.4569554282116728,0.009386412360464256,0.5714285714286689,../files/images/d5c933262d2f419f973525003dc416a0.jpg,soundtrack,0,1,0
'The Hunger Games: Songs from District 12 and Beyond','Neko Case',0.39144386796297204,0.019512086937236637,0.5714285714286689,../files/images/f38827c1919f48cc9c1f03468169d3cb.jpg,soundtrack,0,1,0
'Judgment Night','Various Artists',0.37046037472640414,0.013339247431063798,0.5714285714286689,../files/images/63375d41b8e369c01d3b5382b0b2400c.jpg,rock,0,1,0
'The Twilight Saga: Breaking Dawn, Pt. 1 (Original Motion Picture Soundtrack) [Deluxe Version]','Bruno Mars',0.3589625931125973,0.00582982183780587,0.5714285714286689,../files/images/36116bccee5c608c26f5f359d77ed43e.jpg,pop,0,1,0
'The Crow','Graeme Revell',0.3589625931125973,0.005192577807348267,0.5714285714286689,../files/images/33562ae48aa64fddcf1c23342e5c5ce1.jpg,instrumental,0,1,0
Electrosonic,'Delia Derbyshire',0.37046037472640414,0.002677607747468027,0.5714285714286689,../files/images/c288b76bbccb4841965abb175888be0a.jpg,electronic,0,1,0
'King Arthur Original Soundtrack','Hans Zimmer',0.22318446056302368,0.011494788201375028,0.5714285714286689,../files/images/0e8967261e824269961614e298902af2.jpg,instrumental,0,1,0
'Ghost In The Shell 2.0 Original Soundtrack',川井憲次,0.31920872555695406,0.00199452945959932,0.5714285714286689,../files/images/57a5448351cd6bf8cbca8a22b46ca48e.jpg,instrumental,0,1,0
'Dead Space 2','Jason Graves',0.34667125213849165,0.005240629851408295,0.5714285714286689,../files/images/4109b733e75c414cb10a06157a744b56.jpg,instrumental,0,1,0
'The Twilight Saga: Eclipse','The Bravery',0.39144386796297204,0.012175648702594811,0.5714285714286689,../files/images/4c83f06d5789449a8c67efad2bdaee58.jpg,soundtrack,0,1,0
'Star Wars Trilogy','John Williams',0.6384174511139081,0.01099726472979966,0.5714285714286689,../files/images/f44e700d19634afb98cf5432ee28550f.jpg,instrumental,0,1,0
'Rio 2 Music From The Motion Picture','Vários intérpretes',0.39144386796297204,0.007203371035706365,0.5714285714286689,../files/images/4dd898ad513c0e42bf7369d5b230e681.jpg,soundtrack,0,1,0
'The Other Boleyn Girl','Paul Cantelon',0.46367901036899006,0.013850077622532712,0.5714285714286689,../files/images/c5f43b272303a4cadb452264363bba3a.jpg,instrumental,0,1,0
'Take Shelter','David Wingo',0.4189063945445097,0.006133658608708509,0.5714285714286689,../files/images/adf59ef672114fea88659a23bf92cecf.jpg,country,0,1,0
'We Were Soldiers - Original Motion Picture Score','Nick Glennie-Smith',0.3812608803744831,0.010982479485473498,0.5714285714286689,../files/images/145e4298806a6d9b8751767d663ffdfa.jpg,instrumental,0,1,0
'Music From The Motion Picture Beowulf','Alan Silvestri',0.39144386796297204,0.01896355437273601,0.5714285714286689,../files/images/a82864a2286c4836a3943a8a99bfb76d.jpg,soundtrack,0,1,0
'Pulp Fiction','Dick Dale & His Del-Tones',0.39144386796297204,0.019244474014933097,0.5714285714286689,../files/images/7b7d3082ddc347c59e96e136713adf17.jpg,soundtrack,0,1,0
'Shin Godzilla (Original Motion Picture Soundtrack)','Shiro Sagisu',0.39144386796297204,0.005866784948621276,0.5714285714286689,../files/images/5c08aea63b3eab8e4e3919234fb74498.jpg,soundtrack,0,1,0
'Everything, Everything (Original Motion Picture Soundtrack)','Various Artists',0.24697358315093607,0.006048643453833075,0.5714285714286689,../files/images/01626e0ebf904244d0fa8e0d1b668deb.jpg,pop,0,1,0
'Twilight: Original Motion Picture Soundtrack',Paramore,0.3589625931125973,0.0065328602055148965,0.5714285714286689,../files/images/b7293c93fdec9dd701c8c9040d0101f6.jpg,pop,0,1,0
'Sister Act (Music From The Original Motion Picture Soundtrack)','Various Artists',0.34667125213849165,0.005254675833518149,0.5714285714286689,../files/images/6c493cb744f4174a7851703446d5c6ea.jpg,soundtrack,0,1,0
Saw,'Charlie Clouser',0.37046037472640414,0.005828343313373253,0.5714285714286689,../files/images/c7bb58cf23f479e164dcd7583e04209c.jpg,electronic,0,1,0
'Pain & Gain','Steve Jablonsky',0.4569554282116728,0.0034671397944851037,0.5714285714286689,../files/images/f2463a4a2fe44c35a140b543820ff46a.jpg,instrumental,0,1,0
'HEART to HEART!','μ\'s',0.12348679157546805,0.003308937680195165,0.5714285714286689,../files/images/2edfee9a686db63aa309a141d3da70ab.jpg,pop,0,0,1
'Steps for Peace','Richard Dobeson',0.19572193398148602,3.1788275301249355e-05,0.5714285714286689,../files/images/c5c990991eeee0ef7135ea5113cceb52.jpg,electronic,0,1,0
'Angel Beats! Original Soundtrack - CD1','Maeda Jun',0.43511336087086083,0.001222739705773638,0.5714285714286689,../files/images/0c55417aa7f649efbaa1846e0aa257a8.jpg,anime,0,1,0
'Somewhere in Time','John Barry',0.24697358315093607,0.007645449841058623,0.5714285714286689,../files/images/a684dd1e411e67b083ba28d2f7ef829d.jpg,instrumental,0,1,0
'Ashen (Original Soundtrack)',e.hillman,0.44269551713242217,0.007945590300879723,0.5714285714286689,../files/images/71fde4485536d67414fd30a04d4dd8ab.jpg,ambient,0,1,0
'Eagle Eye','Brian Tyler',0.42719411126024803,0.014400827973682265,0.5714285714286689,../files/images/e6341efb777f4a1a8486cd0278ce808e.jpg,instrumental,0,1,0
'Quantum of Solace','Jack White & Alicia Keys',0.37046037472640414,0.010771050491609374,0.5714285714286689,../files/images/2efe8049c55b4da7bb7adac651a53756.jpg,rock,0,1,0
Apocalypto,'James Horner',0.34667125213849165,0.003878908848968729,0.5714285714286689,../files/images/30b0f94cc1e94eecb32bee59bbd41d3f.jpg,instrumental,0,1,0
'The Thomas Crown Affair','Bill Conti',0.31920872555695406,0.013536630442818068,0.5714285714286689,../files/images/9645df47e8ea4ff59dbfb34e981ea44c.jpg,soul,0,1,0
'The Terminator','Brad Fiedel',0.3812608803744831,0.003979448510386634,0.5714285714286689,../files/images/63e82da21a1b5680a8b014af5fc1b5ad.jpg,instrumental,0,1,0
'Le Conseguenze Dell\'amore','Pasquale Catalano',0.12348679157546805,0.016166186146226065,0.5714285714286689,../files/images/9f594940195cc5df9f919d068ebabaeb.jpg,instrumental,0,0,1
'The Million Dollar Hotel','Various Artists',0.39144386796297204,0.008004731278184372,0.5714285714286689,../files/images/15430b6e9e014b0860c7e110903bb1c2.jpg,soundtrack,0,1,0
Bolt,'John Powell',0.39144386796297204,0.025748502994011976,0.5714285714286689,../files/images/bffec8da5a5adfdcfa1ae5cb5044d3c5.jpg,instrumental,0,1,0
'Brendan et le secret de Kells','Bruno Coulais',0.4189063945445097,0.0056723589857322395,0.5714285714286689,../files/images/a91761e283974b41cba5edf2adfc846e.jpg,instrumental,0,1,0
'The Girl With The Dragon Tattoo','How to Destroy Angels',0.39144386796297204,0.01464774155392918,0.5714285714286689,../files/images/f94848104d594f20bf838e690febaadc.jpg,soundtrack,0,1,0
yours,Dai,0.5546845270940833,0.0018821616027204849,0.5714285714286689,../files/images/7ae61f337e9e4305b34e83a735638ca9.jpg,instrumental,0,1,0
'The Sims 2','Mark Mothersbaugh',0.28672745070657935,0.004091077105049161,0.5714285714286689,../files/images/36b8c6a90ebc4271a7f0949297b86b72.jpg,instrumental,0,1,0
'A Life Less Ordinary','Various Artists',0.39144386796297204,0.014207880535225845,0.5714285714286689,../files/images/4cfd2b36d5ba52ee10b13ba930d0025a.jpg,soundtrack,0,1,0
'Goliyon Ki Raasleela Ram-leela','Sanjay Leela Bhansali',0.28672745070657935,0.00445035854217491,0.5714285714286689,../files/images/213cdfdf37c442dbc21aa1bf2758d7e8.jpg,pop,0,1,0
Limbo,'Martin Stig Andersen',0.5546845270940833,0.0021046795298292303,0.5714285714286689,../files/images/082fda07b93347788ed8360d9fd8ae5a.jpg,electronic,0,1,0
Labyrinth,'Various Artists',0.16324065913111124,0.01565683447918977,0.5714285714286689,../files/images/bda979523bfc44a6aee8ed06bb766688.jpg,ai,0,1,0
'The Hunger Games: Songs from District 12 and Beyond','Punch Brothers',0.39144386796297204,0.019690249131366896,0.5714285714286689,../files/images/86de2666a4d848c7b15c416106aa3f8a.jpg,soundtrack,0,1,0
'Deus Ex: Mankind Divided','Michael McCann',0.42719411126024803,0.002744141346935758,0.5714285714286689,../files/images/5fe49a8f0d2a9407ea4c5031613399b6.jpg,ambient,0,1,0
'Tim Burton\'s Corpse Bride','Danny Elfman',0.44269551713242217,0.005413617210024395,0.5714285714286689,../files/images/5739aa5956dc4ce2b66355ab0685d3dd.jpg,jazz,0,1,0
'The Wolverine','Marco Beltrami',0.42719411126024803,0.006645967324610039,0.5714285714286689,../files/images/334029896ba349b0862e8c0f05c14bc4.jpg,instrumental,0,1,0
'Mohenjo Daro','A.R. Rahman',0.24697358315093607,0.005721150292008576,0.5714285714286689,../files/images/5cbce6b881a4a0ec5c6b4cc15937377d.jpg,pop,0,1,0
'Night on Earth - Original Soundtrack','Tom Waits',0.39144386796297204,0.0055141568714423,0.5714285714286689,../files/images/38fa8c8323b2434a9ca154b0121c2d9c.jpg,instrumental,0,1,0
'Descendants 2 (Original TV Movie Soundtrack)','China Anne McClain',0.39144386796297204,0.0062534190877504255,0.5714285714286689,../files/images/f04b19c1890ff82f571c3119c79e0e95.jpg,soundtrack,0,1,0
'India Song et Autres Musiques de Films','Carlos d\'Alessio',0.5245629394803043,0.007723811635987285,0.5714285714286689,../files/images/33064063b3c54e77a7673c92107b0db7.jpg,instrumental,0,1,0
'PPPPPP- The VVVVVV Soundtrack',Souleye,0.39144386796297204,0.0018178457899016781,0.5714285714286689,../files/images/98e958e198354af4a00f977bee314edd.jpg,soundtrack,0,1,0
'Aldnoah.Zero Original Soundtrack',澤野弘之,0.41021424228204734,0.0005884527241812671,0.5714285714286689,../files/images/ec28f4d17e8c42f02dcdd2b4f3fddd43.jpg,pop,0,1,0
'District 9','Clinton Shorter',0.30370731968477993,0.002121682560804317,0.5714285714286689,../files/images/4570d2f00be541f18e3e9452a226e939.jpg,instrumental,0,1,0
'Ultimate Dirty Dancing','Various Artists',0.4569554282116728,0.005469061876247505,0.5714285714286689,../files/images/413a1faafdb27807ac50e971c19bf95b.jpg,soundtrack,0,1,0
'The Kingdom','Danny Elfman',0.33346863663620474,0.010267612922303541,0.5714285714286689,../files/images/c9a19461e1a54619b9a84246d592d39d.jpg,instrumental,0,1,0
'Die Another Day','David Arnold',0.34667125213849165,0.007772602942263621,0.5714285714286689,../files/images/29f432786f49520490d6bc7d88f4dd3d.jpg,pop,0,1,0
'Lost Highway','David Bowie',0.39144386796297204,0.01080801360242478,0.5714285714286689,../files/images/13f0ddc75adb4f0786ed54acb8cc7b34.jpg,soundtrack,0,1,0
'Offworld Trading Company (Original Soundtrack)','Christopher Tin',0.48244938468806536,0.0020167073260885637,0.5714285714286689,../files/images/2900b2937f2201710c20a50a15af9014.jpg,instrumental,0,1,0
'World of Warcraft: Taverns of Azeroth','David Arkenstone',0.4010761479048362,0.0010113107119095143,0.5714285714286689,../files/images/fc885a28be2f413a8af554fa0636dcfe.jpg,folk,0,1,0
'Tell Me (Feat. Saoirse Ronan)','Johnny Jewel',0.07223514240601801,0.00635026243808679,0.5714285714286689,../files/images/127b5a3173102c329f750786c30b2b4f.jpg,pop,0,0,1
'The Lord of the Rings: The Two Towers: The Complete Recordings','Howard Shore',0.39144386796297204,0.0008915502328675981,0.5714285714286689,../files/images/a434cf98b02f4889c807ae5ea75e6cac.jpg,instrumental,0,1,0
'Abominable (Original Motion Picture Soundtrack)','Rupert Gregson-Williams',0.42719411126024803,0.006383529237820655,0.5714285714286689,../files/images/0dbd7c941745438a5e66e92f68b6c411.jpg,pop,0,1,0
'Jazz Jackrabbit 1 & 2','Robert Allen',0.3812608803744831,0.001105197013380646,0.5714285714286689,../files/images/2a690d6d8735a1338539767e8748d4f4.jpg,jazz,0,1,0
'La Reine Margot','Goran Bregović',0.39144386796297204,0.005341908775042508,0.5714285714286689,../files/images/832cfebb3b024e1fdde40e68e4e44ae8.jpg,folk,0,1,0
Riven,'Robyn Miller',0.39144386796297204,0.0010231389073704442,0.5714285714286689,../files/images/d1f9176e4190483a9076b60b75f35123.jpg,soundtrack,0,1,0
'攻殻機動隊 Stand Alone Complex O.S.T.3',菅野よう子,0.3812608803744831,0.001650033266799734,0.5714285714286689,../files/images/5e62312292514670c6baed91f1a0960a.jpg,electronic,0,1,0
'Rescue Dawn','Klaus Badelt',0.39144386796297204,0.0169608930287573,0.5714285714286689,../files/images/14f56ece173d4f3faa9fe65817913d80.jpg,instrumental,0,1,0
Chicago,'Various Artists',0.28672745070657935,0.012058845272418127,0.5714285714286689,../files/images/f4c87bc53b3022c7630bdce146e9b90e.jpg,soundtrack,0,1,0
'100 Best Film Classics','Various Artists',0.6933425042769835,0.013571375766984549,0.5714285714286689,../files/images/8657d41399d44e719928ce679bbb3d12.jpg,instrumental,0,1,0
'坂道のアポロン オリジナル・サウンドトラック',菅野よう子,0.3589625931125973,0.0008139277001552451,0.5714285714286689,../files/images/a52da8358d724b319307f7454e3b9584.jpg,pop,0,1,0
'OST Kill Bill',RZA,0.3589625931125973,0.041207215199231165,0.5714285714286689,../files/images/571b5cb16b7b4031c0034de044ccc4d7.jpg,hip-hop,0,1,0
'Real to Reel','Sound City Players',0.37046037472640414,0.0019072965180749611,0.5714285714286689,../files/images/58f251da47de44aab358961bd5be184d.jpg,rock,0,1,0
'City Hunter (Original Television Soundtrack)','Various Artists',0.43511336087086083,0.005639092185998374,0.5714285714286689,../files/images/b9e01f3684c46a3f57b4e98228095f4a.jpg,pop,0,1,0
'The Sorcerer\'s Apprentice','Trevor Rabin',0.42719411126024803,0.009047091003178827,0.5714285714286689,../files/images/0f4b8e2ab43e46318dd03cbe81cfcc6b.jpg,rock,0,1,0
'TRON: Legacy (Recording Sessions)','Daft Punk',0.34667125213849165,0.0007104309898721076,0.5714285714286689,../files/images/edc852af2fc9a661ae86e8bb9b5d4d04.jpg,punk,0,1,0
'Shadow of the Colossus: Roar of the Earth',大谷幸,0.39144386796297204,0.0006904709100317883,0.5714285714286689,../files/images/74684374e5604145b03ebc143e4467b4.jpg,soundtrack,0,1,0
'Fargo Year 3 (An Original MGM / FXP Television Series)','Jeff Russo',0.4189063945445097,0.006551341760922599,0.5714285714286689,../files/images/648bb4b61dfd1e373becd44c31b9c036.jpg,instrumental,0,1,0
'High School Musical Original Soundtrack','Verschiedene Interpreten',0.39144386796297204,0.005062467657278037,0.5714285714286689,../files/images/d6da88277b9aab69960cc2f24de25262.jpg,soundtrack,0,1,0
'Iron Man 3: Heroes Fall','Various Artists',0.31920872555695406,0.003076070082058106,0.5714285714286689,../files/images/f421784f325c4ea7afb94f101304be9b.jpg,pop,0,1,0
Grease,'Stockard Channing',0.39144386796297204,0.017160493827160495,0.5714285714286689,../files/images/7e0b547fe1a5ee0a7db6347a8cb1dee1.jpg,soundtrack,0,1,0
Prisoners,'Jóhann Jóhannsson',0.37046037472640414,0.0015354476232719745,0.5714285714286689,../files/images/8e9dab4011094bbbacfc961212f4d99e.jpg,instrumental,0,1,0
'Utopia (Original Television Soundtrack) - Single','Cristobal Tapia de Veer',0.0,0.0069387151622680564,0.5714285714286689,../files/images/a48fd78ab1a8a5b53551a09e87fd9e1b.jpg,soundtrack,1,0,0
'Star Trek II: The Wrath of Khan','James Horner',0.26795707638750405,0.0021527315738892583,0.5714285714286689,../files/images/c47095072be144338b81a51c96face08.jpg,instrumental,0,1,0
'Oliver And Company Original Soundtrack (English Version)','Various Artists',0.30370731968477993,0.0068647889406372445,0.5714285714286689,../files/images/d85cfe0941624fd7a65b4f3a967f7469.jpg,pop,0,1,0
'World Of Warcraft- Wrath Of The Lich King',OST,0.39144386796297204,0.0017335698972425519,0.5714285714286689,../files/images/8146fdd8d0f247c8aaf187e1fd42c01d.jpg,soundtrack,0,1,0
'Miraculous Ladybug Christmas Album','Jeremy Zag',0.28672745070657935,0.003800547054040068,0.5714285714286689,../files/images/daa54f714fb23d7ce3a38237a142c5bf.jpg,pop,0,1,0
'Aladdin (Bande originale française du Film)',Multi-interprètes,0.39144386796297204,0.004131736526946108,0.5714285714286689,../files/images/0d103acb7dedd4f5a06c7ae1de2866a9.jpg,soundtrack,0,1,0
'8 Femmes','Various Artists',0.39144386796297204,0.00495453537369705,0.5714285714286689,../files/images/6329b20a43643118ee55c5e86a130160.jpg,soundtrack,0,1,0
'Star Wars: A New Hope','John Williams',0.37046037472640414,0.0035188881496266726,0.5714285714286689,../files/images/2e69aef2ead5e0ad8d7f221dd8e4978c.jpg,jazz,0,1,0
'True Blood OST Volume I','Jace Everett',0.39144386796297204,0.006914319509129889,0.5714285714286689,../files/images/eaf49a1453aa4a85a711940f01432685.jpg,soundtrack,0,1,0
'Across The Universe','T.V. Carpio',0.39144386796297204,0.01686183189177201,0.5714285714286689,../files/images/2f28ed80404746bf800912fbab7bf265.jpg,soundtrack,0,1,0
Footloose,'Kenny Loggins',0.0,0.010436164707621794,0.5714285714286689,../files/images/b1b75eeab40a4644c67fca9b9c30d8d8.jpg,pop,1,0,0
'Fuego Gris','Luis Alberto Spinetta',0.3812608803744831,0.004246322170473867,0.5714285714286689,../files/images/3f7b02ec11c4d7054c642d083230b005.jpg,rock,0,1,0
'The Fault in Our Stars','Ed Sheeran',0.3589625931125973,0.004157610704516892,0.5714285714286689,../files/images/dfc4c3ee6ac848e0c8e4bed1e5817742.jpg,pop,0,1,0
'Sense and Sensibility','Patrick Doyle',0.4189063945445097,0.001757226288164412,0.5714285714286689,../files/images/bcc28965621b446cc422ad292ad8ecbc.jpg,instrumental,0,1,0
'Invités Sur La Terre','René Aubry',0.34667125213849165,0.003430915945886006,0.5714285714286689,../files/images/4718da5286b24e07a8687a305a44f74b.jpg,instrumental,0,1,0
'Michael Clayton','James Newton Howard',0.33346863663620474,0.005650920381459304,0.5714285714286689,../files/images/83ade1759bd74f3eb1fb6ce2c1bfc029.jpg,instrumental,0,1,0
'Coco (Original Motion Picture Soundtrack)','Gael García Bernal, Gabriella Flores & Libertad García Fonzi',0.39144386796297204,0.0013498928069786353,0.5714285714286689,../files/images/7659847eccb436a976a23308d8a369e8.jpg,soundtrack,0,1,0
'Titanic: Original Motion Picture Soundtrack - Anniversary Edition','James Horner',0.48829101562922883,0.005389960819102536,0.5714285714286689,../files/images/48ee5501bef048e5a0ce6a354b4cda75.jpg,instrumental,0,1,0
'Sucker Punch','Skunk Anansie',0.39144386796297204,0.016126265986545426,0.5714285714286689,../files/images/cdb80622d526434c8f272b659fac9315.jpg,soundtrack,0,1,0
'Heroes of Might and Magic III','Paul Romero, Rob King & Steve Baca',0.39144386796297204,0.00040955126783470095,0.5714285714286689,../files/images/5d97341779549b383d913abfd27e881e.jpg,folk,0,1,0
'The Thing','Ennio Morricone',0.28672745070657935,0.005518592444740149,0.5714285714286689,../files/images/62b7de1f23176332431a434c527f277d.jpg,instrumental,0,1,0
Traffic,'Cliff Martinez',0.39144386796297204,0.0024905744067420716,0.5714285714286689,../files/images/2fd82089ef7189c1b659506ac3aa484f.jpg,electronic,0,1,0
'Pulp Fiction','Samuel L. Jackson',0.39144386796297204,0.027660974347601095,0.5714285714286689,../files/images/3e71ee50fe5346e9a4dab621d6ee6c22.jpg,soundtrack,0,1,0
'Forza Motorsport 4','Lance Hayes',0.3589625931125973,0.002683521845198492,0.5714285714286689,../files/images/5c2d606fd203470884a7d3b7d211b432.jpg,instrumental,0,1,0
TVアニメ｢メイドインアビス｣オリジナルサウンドトラック,'Kevin Penkin',0.39144386796297204,0.00027574480668293044,0.5714285714286689,../files/images/e897460a26c3c66d1f1a2f02c67a7680.jpg,soundtrack,0,1,0
'The Watchmen (OST)','Jimi Hendrix',0.39144386796297204,0.01181341021660383,0.5714285714286689,../files/images/ae399e8731fc4cd8a6f3191a91358f74.jpg,soundtrack,0,1,0
'Fallout 2 The Soundtrack','Mark Morgan',0.39144386796297204,0.0012574850299401199,0.5714285714286689,../files/images/2cc9bd52677b45f69568a2ab57543f90.jpg,ambient,0,1,0
'Dirty Harry Anthology','Lalo Schifrin',0.4010761479048362,0.0054668440895985805,0.5714285714286689,../files/images/3406414d55249c2a992c6c19c4d6c49b.jpg,rock,0,1,0
'Gundam 00 Original Soundtrack 02',川井憲次,0.39144386796297204,0.0010615805426184668,0.5714285714286689,../files/images/79f46e88f2ff4c46a140c7372d60cabf.jpg,instrumental,0,1,0
Nebraska,'Mark Orton',0.3812608803744831,0.0036741332150513786,0.5714285714286689,../files/images/ec8880f6ad384944c9eae9c7bc5c5092.jpg,pop,0,1,0
'Gone In 60 Seconds OST',Moby,0.39144386796297204,0.013856730982479486,0.5714285714286689,../files/images/27af74e72b46438db43590e88368dd72.jpg,soundtrack,0,1,0
'Englar Alheimsins','Hilmar Örn Hilmarsson & Sigur Rós',0.3812608803744831,0.00827751903600207,0.5714285714286689,../files/images/6c3c38ded78063900fa882680351f1cd.jpg,rock,0,1,0
'Sing (Original Motion Picture Soundtrack / Deluxe)','Varios Artistas',0.39144386796297204,0.004633695571819325,0.5714285714286689,../files/images/a92dac5dfec94ab2d8886abb5f3a793c.jpg,soundtrack,0,1,0
'Bastion: Original Soundtrack','Darren Korb',0.42719411126024803,0.001270052487617358,0.5714285714286689,../files/images/2ad37a43c3abb8ec8c50dac5bdaa6c7b.jpg,folk,0,1,0
'John Carpenter\'s Lost Themes','John Carpenter',0.26795707638750405,0.0023922525319730907,0.5714285714286689,../files/images/de06d993b2774da2cd301b102868e7e5.jpg,instrumental,0,1,0
'The Spy Who Loved Me (soundtrack)','Carly Simon',0.39144386796297204,0.01746506986027944,0.5714285714286689,../files/images/1963986293384257bb5823b7e7b42c2e.jpg,soundtrack,0,1,0
'Bioshock 2: Sounds From The Lighthouse','Garry Schyman',0.39144386796297204,0.0011842980705256154,0.5714285714286689,../files/images/ce33ab0c358446ecc65acb286f0cef0c.jpg,soundtrack,0,1,0
'The Wicker Man - Original Soundtrack Recording',Magnet,0.37046037472640414,0.003979448510386634,0.5714285714286689,../files/images/d396b25b60e48c5748ac079c0b49e4dd.jpg,folk,0,1,0
'Sinbad: Legend of the Seven Seas','Harry Gregson-Williams',0.42719411126024803,0.003921786057514601,0.5714285714286689,../files/images/6e4067d3186149029ac38d5270b40e0e.jpg,instrumental,0,1,0
Ghost,'Maurice Jarre',0.24697358315093607,0.012929696163229098,0.5714285714286689,../files/images/ff3510eea05bb8c94bd9ffa560b6cd59.jpg,instrumental,0,1,0
'a little pain','OLIVIA inspi\' REIRA (TRAPNEST)',0.07223514240601801,0.005321948695202188,0.5714285714286689,../files/images/5c172f2585bc4af79c9193c4be09d62b.jpg,pop,0,0,1
'Harold & Maude','Cat Stevens',0.37046037472640414,0.005543727360094625,0.5714285714286689,../files/images/bbe02067a9f073dda88491548d78de1c.jpg,rock,0,1,0
'Gladiator: More Music From the Motion Picture','Hans Zimmer & Lisa Gerrard',0.39144386796297204,5.470540400680121e-05,0.5714285714286689,../files/images/ad25653966cb4e749ba37cdb878db04b.jpg,instrumental,0,1,0
'The Essential Michael Nyman Band','Michael Nyman',0.31920872555695406,0.0044754934575293856,0.5714285714286689,../files/images/aa5b1a83a4ee41b484b3b545d64f7c7b.jpg,instrumental,0,1,0
'Birds Of Prey: The Album','Charlotte Lawrence',0.3589625931125973,0.005496414578250905,0.5714285714286689,../files/images/68451249a66db96a0f6dc4c7be583ca7.jpg,pop,0,1,0
'Start A War','Entropy Zero',0.28672745070657935,0.00504916093738449,0.5714285714286689,../files/images/7ff4430a438f4dd6f852a59875b4b471.jpg,rock,0,1,0
'Paranormal Order: Quarentena (Original Soundtrack)',Schiavoto,0.42719411126024803,0.0017091742441043838,0.5714285714286689,../files/images/3764f1b26f4d7f5b4f08d31c026e4b10.jpg,soundtrack,0,1,0
'Scott Pilgrim vs. the World','Nigel Godrich',0.39144386796297204,0.0044274414134693576,0.5714285714286689,../files/images/583f9363815e460ebcdf22063d486a1a.jpg,soundtrack,0,1,0
'GLAMOROUS SKY','NANA starring MIKA NAKASHIMA',0.19572193398148602,0.006947586308863754,0.5714285714286689,../files/images/551bac5bf8f6a4cf45aee1bcfad3c5da.jpg,rock,0,1,0
'Final Fantasy VIII: Fithos Lusec Wecos Vinosec',植松伸夫,0.33346863663620474,0.003447918976861093,0.5714285714286689,../files/images/a23a2c05a8321400e40d8f0553a17584.jpg,instrumental,0,1,0
'Music from Alone In the Dark','Olivier Deriviere',0.4189063945445097,0.0018562874251497007,0.5714285714286689,../files/images/0dc6f64212a0ac2ddd1bcbe4bf753477.jpg,ambient,0,1,0
'FTL: Original Soundtrack','Ben Prunty',0.4764096950474353,0.00079618540696385,0.5714285714286689,../files/images/3692ccfeca1a450482a3aa6172c1ec93.jpg,instrumental,0,1,0
Quadrophenia,'Various Artists',0.43511336087086083,0.015514896133658609,0.5714285714286689,../files/images/f0a1eefd99efc33d5be00d5bfe42eeb3.jpg,soundtrack,0,1,0
'The Departed','Howard Shore',0.34667125213849165,0.0072137207067346784,0.5714285714286689,../files/images/b186998e238e815da0805afa07145d7f.jpg,instrumental,0,1,0
'Music From The Transformers Trilogy','London Music Works',0.3812608803744831,0.006300731869594145,0.5714285714286689,../files/images/cc81b5f3a937477a9d9deb1644f3b7d7.jpg,instrumental,0,1,0
'Catch Me If You Can','John Williams',0.37046037472640414,0.007119095143047239,0.5714285714286689,../files/images/310da3c6c88b498831555fb6d95948e5.jpg,soul,0,1,0
Halloween,'John Carpenter',0.30370731968477993,0.0038648628668588748,0.5714285714286689,../files/images/ad07559caa487c7500ecdcded1e19783.jpg,instrumental,0,1,0
'Metal Gear Rising: Revengeance Vocal Tracks','Jamie Christopherson',0.39144386796297204,0.0004879130627633622,0.5714285714286689,../files/images/0c0ace6ff2f84e289975ab32b3dfa0e3.jpg,soundtrack,0,1,0
'21 Grams','Various Artists',0.39144386796297204,0.004037850225474976,0.5714285714286689,../files/images/79ceb39f84b44047b7ecad4c56af1288.jpg,soundtrack,0,1,0
'The Reader','Nico Muhly',0.3812608803744831,0.0012877947808087528,0.5714285714286689,../files/images/36b50e6309174e119c6374297a199258.jpg,instrumental,0,1,0
'Mindhunter (A Netflix Original Series Soundtrack)','Jason Hill',0.41021424228204734,0.00447771124417831,0.5714285714286689,../files/images/206b0fc7f2eeb25de69870d825c5837f.jpg,instrumental,0,1,0
